Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area
2009-10-16,816.0,821.8,810.0,814.55,815.7691811235028,38736,1427,31599635.0,14463.0,37.34,11.8,-1.45,0.07,0.2338029902171801,,,nan,80.74396906267265,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,157.5531914893617,,,
2009-10-17,815.0,819.9,806.0,808.9,811.6288483466362,8770,413,7117985.0,4928.0,56.19,13.9,-6.1,,-0.6936345221287832,,,nan,82.00642848312523,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,156.4603481624758,,,
2009-10-20,812.0,817.0,804.0,806.05,810.1894881170018,21880,1101,17726946.0,7503.0,34.29,13.0,-5.95,0.08,-0.3523303251328991,,,nan,82.64995967992061,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,155.9090909090909,,,
2009-10-21,808.0,825.0,803.0,814.35,818.1407597395058,94743,2397,77513110.0,30142.0,31.81,22.0,6.35,0.07,1.0297127969729036,,,nan,80.78835881377786,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,157.5145067698259,,,
2009-10-22,814.5,823.0,786.65,790.45,806.6519182822908,53746,2050,43354314.0,11499.0,21.4,36.35,-24.05,0.06,-2.934856020138754,,,nan,86.25466506420392,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.89168278529982,,,
2009-10-23,799.9,805.0,782.05,787.95,794.4303284810861,60247,1425,47862044.0,27202.0,45.15,22.95,-11.95,0.07,-0.31627553924979956,,,nan,86.84561203122026,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.40812379110253,,,
2009-10-26,787.95,794.0,772.0,779.0,781.298273785628,29892,1134,23354568.0,9041.0,30.25,22.0,-8.95,0.08,-1.13585887429406,,,nan,88.99229781771503,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,150.67698259187623,,,
2009-10-27,777.0,791.45,745.0,752.1,764.9350664999772,66391,1706,50784804.0,32540.0,49.01,46.45,-24.9,0.08,-3.4531450577663603,,,nan,95.75189469485441,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.47388781431334,,,
2009-10-28,750.0,772.0,750.0,766.0,761.3494731443491,42896,1094,32658847.0,19944.0,46.49,22.0,16.0,0.07,1.8481584895625458,,,nan,92.19973890339426,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.16247582205028,,,
2009-10-29,758.0,771.7,749.0,760.2,760.2196320964164,37836,1029,28763670.0,21031.0,55.58,22.7,2.2,0.06,-0.757180156657955,,,nan,93.6661404893449,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.04061895551257,,,
2009-10-30,762.0,783.1,731.15,767.85,760.8093166923201,287162,3443,218475525.0,167148.0,58.21,51.95,5.85,0.05,1.0063141278610965,,,nan,91.73666731783553,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.52030947775629,,,
2009-11-03,760.0,769.0,727.2,731.95,738.0865661528035,47224,1656,34855400.0,15516.0,32.86,41.8,-28.05,0.06,-4.675392329230965,,,nan,101.1407883052121,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,141.57640232108318,,,
2009-11-04,730.0,732.5,707.5,725.15,719.5276016209218,239370,1921,172233322.0,202011.0,84.39,25.0,-4.85,0.05,-0.9290252066398108,,,nan,103.0269599393229,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,140.26112185686654,,,
2009-11-05,729.0,765.0,715.0,751.9,727.2758337495143,90105,1646,65531189.0,55517.0,61.61,50.0,22.9,0.04,3.688891953388951,,,nan,95.8039632929911,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.43520309477756,,,
2009-11-06,755.0,773.0,737.5,743.7,753.0333924162816,31594,1249,23791337.0,6480.0,20.51,35.5,-11.3,0.06,-1.0905705545950162,,,nan,97.96288826139572,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,143.84912959381046,,,
2009-11-09,752.0,759.5,744.35,751.7,751.9463409392127,27917,990,20992086.0,7017.0,25.14,15.15,-0.3,0.07,1.075702568239878,,,nan,95.85605959824397,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.39651837524178,,,
2009-11-10,752.0,759.0,738.1,742.15,746.7307190300778,34477,1131,25745035.0,9384.0,27.22,20.9,-9.85,0.07,-1.2704536384195886,,,nan,98.37633901502392,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,143.5493230174081,,,
2009-11-11,740.0,772.0,740.0,765.05,757.160135564499,37768,1327,28596424.0,14727.0,38.99,32.0,25.05,,3.085629589705574,,,nan,92.43840271877657,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.9787234042553,,,
2009-11-12,771.0,776.5,755.35,767.8,764.7224802145332,122312,2419,93534736.0,47189.0,38.58,21.15,-3.2,0.07,0.35945363048166534,,,nan,91.7491534253712,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.51063829787233,,,
2009-11-13,774.0,778.0,759.05,762.4,769.385410904543,41579,1717,31990276.0,10485.0,25.22,18.95,-11.6,0.06,-0.7033081531648833,,,nan,93.1072927597062,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.46615087040618,,,
2009-11-16,772.0,786.45,767.0,773.85,777.0676745440497,68593,1972,53301403.0,26814.0,39.09,19.45,1.85,0.07,1.5018363064008389,,,nan,90.25004845900368,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,149.6808510638298,,,
2009-11-17,771.0,775.0,758.15,761.95,765.4877125108983,36704,1002,28096461.0,7686.0,20.94,16.85,-9.05,0.06,-1.5377657168701875,,,nan,93.22133998293852,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.3791102514507,,,
2009-11-18,764.8,774.95,757.0,772.75,769.5327367923372,57107,1410,43945706.0,26285.0,46.03,17.95,7.95,0.04,1.417415840934444,,,nan,90.52086703332253,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,149.46808510638297,,,
2009-11-19,770.0,771.0,752.05,760.05,759.843476821192,30200,981,22947273.0,9469.0,31.35,18.95,-9.95,0.02,-1.6434810740860617,,,nan,93.70436155516086,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.0116054158607,,,
2009-11-20,755.0,770.5,754.05,766.65,764.7732580147338,68686,885,52529216.0,48349.0,70.39,16.45,11.65,0.02,0.8683639234260854,,,nan,92.03678340833497,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.28820116054158,,,
2009-11-23,773.45,778.8,764.0,766.55,772.8537011024561,46986,1171,36313304.0,19312.0,41.1,14.8,-6.9,0.05,-0.013043761820907829,,,nan,92.06183549670604,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.2688588007737,,,
2009-11-24,775.0,784.0,757.25,759.5,767.228482697427,36064,1338,27669328.0,10493.0,29.1,26.75,-15.5,0.05,-0.9197051725262528,,,nan,93.84463462804477,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,146.90522243713733,,,
2009-11-25,765.0,771.0,751.5,752.85,759.3922726505821,29635,1009,22504590.0,9807.0,33.09,19.5,-12.15,0.05,-0.8755760368663545,,,nan,95.55688384140267,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.61895551257254,,,
2009-11-26,757.9,759.0,743.15,749.55,754.5895123525224,120866,1009,91204216.0,106104.0,87.79,15.85,-8.35,,-0.43833432954772933,,,nan,96.41785071042628,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,144.9806576402321,,,
2009-11-27,743.0,743.0,721.0,736.65,730.4557947993883,127485,951,93122157.0,108835.0,85.37,22.0,-6.35,0.03,-1.7210326195717385,,,nan,99.85746283852576,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.4854932301741,,,
2009-11-30,745.0,752.0,735.0,738.65,747.172674454926,32014,681,23919986.0,20696.0,64.65,17.0,-6.35,0.06,0.2714993551890421,,,nan,99.31632031408652,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.87234042553192,,,
2009-12-01,739.1,747.0,737.0,743.45,742.7471848371425,62785,905,46633382.0,45791.0,72.93,10.0,4.35,0.06,0.6498341569078914,,,nan,98.02945726007128,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,143.80077369439073,,,
2009-12-02,746.95,746.95,733.1,736.55,739.0643507505534,48764,1284,36039734.0,23103.0,47.38,13.85,-10.4,0.05,-0.9281054543009093,,,nan,99.8845971081393,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.46615087040618,,,
2009-12-03,740.0,741.9,731.0,734.2,737.9249576087387,50718,1506,37426078.0,28115.0,55.43,10.9,-5.8,0.06,-0.3190550539678094,,,nan,100.52438027785344,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.01160541586074,,,
2009-12-04,734.0,739.5,730.15,732.65,734.7885676130754,34446,1280,25310527.0,13817.0,40.11,9.35,-1.35,0.06,-0.21111413783710953,,,nan,100.94861120589643,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,141.71179883945842,,,
2009-12-07,739.0,744.9,731.0,734.75,737.8597079286853,165576,3307,122171859.0,84919.0,51.29,13.9,-4.25,0.04,0.28663072408381396,,,nan,100.37427696495405,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.11798839458413,,,
2009-12-08,739.55,751.9,737.0,747.75,744.7905303302873,41691,1518,31051062.0,11050.0,26.5,14.9,8.2,0.03,1.7693092888737771,,,nan,96.89067201604816,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,144.63249516441007,,,
2009-12-09,747.75,754.0,738.0,740.1,746.2657803020523,30988,1274,23125284.0,7929.0,25.59,16.0,-7.65,0.03,-1.023069207622862,,,nan,98.92582083502228,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,143.15280464216636,,,
2009-12-10,744.45,744.9,735.0,737.85,739.1260549872122,31280,1191,23119863.0,6022.0,19.25,9.9,-6.6,0.02,-0.3040129712201023,,,nan,99.53242528969301,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,142.7176015473888,,,
2009-12-11,746.0,759.0,741.1,751.2,750.3001928433682,144677,2463,108551181.0,75092.0,51.9,17.9,5.2,0.03,1.8093108355356824,,,nan,95.98642172523961,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.29980657640232,,,
2009-12-14,758.0,763.9,750.0,752.65,758.2612771663222,89495,3192,67860593.0,35677.0,39.86,13.9,-5.35,0.04,0.19302449414269063,,,nan,95.60884873447154,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.58027079303676,,,
2009-12-15,760.0,762.95,744.5,748.5,755.6732877139708,48079,1890,36332016.0,20973.0,43.62,18.45,-11.5,0.05,-0.5513851059589459,,,nan,96.69338677354709,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,144.77756286266924,,,
2009-12-16,751.45,761.0,749.2,758.2,755.2211174242426,65472,1974,49445837.0,27775.0,42.42,11.8,6.75,0.04,1.2959251837007413,,,nan,94.1769981535215,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,146.65377176015474,,,
2009-12-17,759.9,765.0,752.9,758.95,760.425892040256,65580,1820,49868730.0,30179.0,46.02,12.1,-0.95,0.04,0.09891849116328011,,,nan,93.98511100863034,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,146.79883945841394,,,
2009-12-18,755.0,765.8,749.0,762.25,760.1514709774931,260677,1308,198154005.0,231173.0,88.68,16.8,7.25,0.05,0.43481125238815643,,,nan,93.1452935388652,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.43713733075435,,,
2009-12-21,764.2,766.0,749.0,753.3,758.9634694635298,272019,1273,206452484.0,233235.0,85.74,17.0,-10.9,0.08,-1.174155460806825,,,nan,95.44006371963363,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,145.70599613152805,,,
2009-12-22,760.0,760.0,751.0,757.35,756.688888888889,17460,548,13211788.0,5740.0,32.88,9.0,-2.65,0.08,0.5376344086021501,,,nan,94.39492968904733,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,146.48936170212767,,,
2009-12-23,760.0,772.0,756.6,770.65,766.5930094043886,31900,1257,24454317.0,12416.0,38.92,15.4,10.65,0.07,1.756123324750769,,,nan,91.04003114254202,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,149.06189555125724,,,
2009-12-24,775.0,777.0,765.0,768.6,771.3569804287047,26825,904,20691651.0,7602.0,28.34,12.0,-6.4,0.05,-0.2660092130020053,,,nan,91.5495706479313,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.66537717601548,,,
2009-12-29,774.45,775.1,761.25,763.3,766.8042796005707,14020,670,10750596.0,4026.0,28.72,13.85,-11.15,0.1,-0.6895654436638088,,,nan,92.87960172933316,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,147.6402321083172,,,
2009-12-30,760.1,766.0,754.2,756.15,757.2508686587906,14390,675,10896840.0,3783.0,26.29,11.8,-3.95,0.05,-0.9367221276038173,,,nan,94.70343185875818,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,146.25725338491296,,,
2009-12-31,757.0,771.6,755.05,767.25,764.8023624372478,50795,1493,38848136.0,18820.0,37.05,16.55,10.25,0.06,1.4679627058123312,,,nan,91.88660801564028,,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.519999999997,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,148.40425531914894,,,
2010-01-04,772.0,775.0,761.3,765.35,769.3484726038466,12374,617,9519918.0,3083.0,24.92,13.7,-6.65,0.08,-0.24763766699250622,,,nan,92.36297118965177,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2468.8709677419356,,,
2010-01-05,774.4,774.4,762.0,764.25,766.8078184240187,19518,731,14966555.0,6718.0,34.42,12.4,-10.15,0.07,-0.14372509309467096,,,nan,92.63984298331698,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2465.3225806451615,,,
2010-01-06,768.0,772.0,760.0,763.7,766.6763585732422,24419,841,18721470.0,8132.0,33.3,12.0,-4.3,0.06,-0.07196597971866892,,,nan,92.77857797564488,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2463.548387096774,,,
2010-01-07,769.45,790.8,763.5,781.8,776.7170912031421,51939,1812,40341909.0,15219.0,29.3,27.3,12.35,0.05,2.370040591855438,,,nan,88.31542594013814,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2521.935483870968,,,
2010-01-08,788.0,803.0,783.3,795.65,795.8111919103646,160205,3712,127492932.0,62918.0,39.27,19.7,7.65,0.05,1.771552826809919,,,nan,85.03739081254321,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2566.6129032258063,,,
2010-01-11,803.0,823.4,802.0,820.6,814.6277327652441,114536,3478,93304202.0,42531.0,37.13,21.4,17.6,0.04,3.1358009174888624,,,nan,79.41140628808188,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2647.0967741935483,,,
2010-01-12,822.0,825.0,796.95,801.75,808.5280785413744,53475,1930,43236039.0,14244.0,26.64,28.05,-20.25,0.05,-2.2970996831586654,,,nan,83.62956033676332,,,0.0,14752.42,14771.02,-14650.05,66.39,0.31,2010,28120.690000000002,28209.33,-27358.3,498.24,2.35,66800.48,66960.36,-64987.67,1161.37,5.48,141262.81,141557.66999999998,-136747.81,2887.67,11.39,2586.2903225806454,,,
