,Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
528,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,67.60214184114373,35.87476163354731,4570.049581510116,0.9396525546111867
531,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,67.74071096878927,35.28209830707204,4588.803922557047,0.9394049037811582
529,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,67.78243843795434,35.563720065140814,4594.4589605950705,0.9393302290772879
530,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,67.95071032969278,35.532858431447785,4617.299034309818,0.9390286262004277
533,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,9.296012335946457,6.081715702463443,86.41584535006871,0.9984519103330791
532,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,9.352047425080842,6.2402803115859244,87.46079104096123,0.9984331907380788
534,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,11.603756293757016,7.923464736151671,134.64716012490555,0.9975878743484463
535,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,11.649333501805314,7.707545020768498,135.70697103628368,0.9975688884516568
536,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,5.099159081222437,3.2711608631532463,26.00142333561325,0.9995477607321281
537,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,5.100241015305614,3.2067399775455616,26.01245841420564,0.9995475688004866
538,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,7.642100067439177,4.891356161064397,58.401693440753874,0.9989842271808271
539,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,7.659689806764526,4.884375107720781,58.67084793585237,0.9989795458128021
522,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,104.79964387661597,60.03879738566725,10982.96535666553,0.9707243276858181
523,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,104.81555451817832,59.98874691040642,10986.300468953212,0.9707154377684512
521,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,105.34128841639993,59.17852941560967,11096.787045227155,0.9704209299832519
520,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,105.98643072006756,60.16010195568384,11233.123496779679,0.9700575179947303
524,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,109.85665080985639,61.02138423183615,12068.48372715872,0.9374981929144314
525,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,110.5388218441529,60.325662517185805,12218.831134693377,0.9367195545308539
527,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,111.2374877812351,62.388498360759186,12373.778687880429,0.935917092324613
526,500031-BAJAJ ELECTRICALS LTD.-$,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,111.24381667004967,62.06082345645609,12375.186747319622,0.9359098000862984
548,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,257.3570233865899,134.99833671263673,66232.63748640577,0.9690067543386575
549,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,258.6537876463785,135.52317536413761,66901.78186381784,0.968693631430389
551,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,265.55515573992943,143.1052212616519,70519.54074005819,0.9670007184821792
550,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,267.1234119649814,144.03719842531382,71354.91721981319,0.9666098080573593
552,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,272.02504193561947,175.67983575446647,73997.62344007553,0.9739792540615668
553,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,272.4958223852231,171.47345104589178,74253.97321739906,0.9738891104580698
555,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,274.9784040825604,169.11639125461508,75613.12271179189,0.973411175059042
554,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,275.0101315421967,169.26209885893692,75630.57245085633,0.9734050389805332
556,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,499.8849290746193,330.15299098124433,249884.9423159372,0.9215449233328625
557,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,505.49138284219305,327.76545677555885,255521.53812771256,0.9197752306396735
559,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,505.5054812930297,328.21376177629503,255535.79161729757,0.9197707555456249
558,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,505.60906980951347,331.02991644611103,255640.53147364146,0.91973787091727
541,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,361.63885386077413,158.8374946301011,130782.66062173434,0.8933235544643324
540,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,361.80190506340324,158.94970522413814,130900.61850750785,0.8932273388963251
542,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,362.80181737625315,161.28431721139495,131625.15869151216,0.8926363479261927
543,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,362.8056228297822,161.40980938901572,131627.91995690617,0.8926340956247331
544,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,321.96411723142467,169.19011686521722,103660.89278461058,0.9351027957970693
545,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,322.92422032276295,167.25162801304012,104280.05207106433,0.9347151693203167
546,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,325.0505425061107,170.47466449887446,105657.85518351688,0.9338525916640925
547,500031-BAJAJ ELECTRICALS LTD.-$,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,325.12294721149345,170.4650914998522,105704.93080348754,0.9338231198349374
650,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,4.066448579738524,2.490461214222893,16.536004051657457,0.9879363768936423
649,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,4.0846671171558615,2.5591678443271766,16.684505457974375,0.9878280396562436
648,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,4.1199246063936075,2.5971702645627555,16.97377876236752,0.9876170041419785
651,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,4.161760563693914,2.5625327826713367,17.320250989517884,0.9873642399099364
653,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.4904789447174371,0.8821419001033869,2.221527484646005,0.9980132533450177
652,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,1.501326969609189,0.897847135936092,2.253982669675911,0.9979842281671882
654,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1.511927772417673,0.9096302281069472,2.2859255890078667,0.9979556611165566
655,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.5287480624084553,0.9450585008691297,2.337070638317606,0.9979099213017953
656,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,2.7977276763977735e-08,1.7280344963926423e-08,7.827280151282086e-16,1.0
657,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,3.599604804661426e-08,2.2603134940271095e-08,1.295715474974162e-15,1.0
658,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,0.07093939255920056,0.05004144556457148,0.005032397416668361,0.9999954130564185
659,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,0.20584968035861625,0.14739131560470567,0.04237409090374448,0.9999613767458726
640,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,7.647418792847507,4.476144587948386,58.483014193197214,0.9782405186198876
641,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,7.6877884266603465,4.482552371500059,59.10209089309277,0.9780101818612565
643,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,7.721479668577176,4.517983654466183,59.6212482722507,0.977817021582482
642,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,7.730408884862177,4.484281582086084,59.75922152715609,0.9777656865664524
647,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,6.932526880352499,3.8815766545978323,48.05992894680995,0.9770642462335704
645,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,6.9528899724710715,3.76994872411881,48.342678969288784,0.9769293087703834
644,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,6.969347084407482,3.7708608025472112,48.57179878293907,0.9768199653788293
646,500032-Bajaj Hindusthan Sugar Limited,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,6.979429737213512,3.812599028260336,48.71243945670028,0.9767528470968505
669,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,9.8364901095753,5.958483519747844,96.75653767577269,0.9933304276032163
668,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,9.858169951489842,5.998751096811571,97.18351479245723,0.993300995433981
671,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,10.330489995279741,6.291021080582961,106.71902354257485,0.992643698599299
670,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,10.330489995279876,6.291021080582726,106.71902354257763,0.9926436985992988
672,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,12.350801365905205,7.229178444301122,152.5422943800459,0.9921521382738598
673,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,12.471102144561923,7.213344170290518,155.52838870009703,0.9919985123210038
675,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,12.51488542816597,7.318624462824832,156.62235728012095,0.9919422307881761
674,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,12.514885428166062,7.318624462824244,156.62235728012325,0.991942230788176
676,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,9.274941018786043,6.642392868304826,86.02453090195988,0.9961628310000278
678,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,9.285179711196617,6.606235782411233,86.21456226921731,0.9961543545519284
677,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,9.292435013946678,6.604662039146444,86.34934848842218,0.996148342342428
679,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,9.297878792163827,6.66261461082379,86.45055003376986,0.996143828194795
661,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,13.648194546529885,9.069711106991665,186.27321437992808,0.9786028918339587
660,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,13.648420464834748,9.069563822585383,186.27938118491994,0.9786021834562465
663,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,14.12979046495979,9.368730437394424,199.6509785836686,0.9770661949522299
662,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,14.198032281253886,9.351285427950662,201.58412065952743,0.9768441359179497
666,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,13.991275993940187,9.256970274196362,195.755803938607,0.9824689659498228
667,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,14.118054969727087,9.374148289413574,199.31947612823572,0.9821498190471867
664,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,14.183073647604177,9.54692510083372,201.15957809336405,0.9819850275592338
665,500032-Bajaj Hindusthan Sugar Limited,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,14.256786225851423,9.494407534705033,203.25595348962685,0.9817972853430931
8,500033-Force Motors Ltd,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,110.27165340108382,80.61623697821662,12159.83754380876,0.9872577081408337
9,500033-Force Motors Ltd,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,113.6425255479735,82.85616454933447,12914.62361292181,0.9864667679371327
11,500033-Force Motors Ltd,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,122.91698223901905,92.66691025872291,15108.584522747326,0.9841677166430771
10,500033-Force Motors Ltd,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,122.97708124527229,92.62349327980674,15123.3625116063,0.9841522307908646
12,500033-Force Motors Ltd,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,104.66367886665294,74.84951435890935,10954.485673901854,0.9805915141314236
13,500033-Force Motors Ltd,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,108.52552765910004,77.73104659327008,11777.790153686088,0.979132833748145
14,500033-Force Motors Ltd,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,119.1034953392371,88.70006825368397,14185.642602023672,0.9748667484559331
15,500033-Force Motors Ltd,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,119.13865893187031,88.74995001248244,14194.020052084521,0.9748519058037118
16,500033-Force Motors Ltd,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,71.91418442275902,51.898215246989544,5171.649921190596,0.9803582804978316
17,500033-Force Motors Ltd,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,75.5613302410099,55.42064926081567,5709.514627790958,0.9783154918601334
19,500033-Force Motors Ltd,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,89.37634104706888,67.01767788066266,7988.13033896197,0.9696614005480612
18,500033-Force Motors Ltd,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,89.40835384720606,67.11252203869711,7993.853737667206,0.9696396633087506
0,500033-Force Motors Ltd,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,123.26466800243388,81.65891078582405,15194.178377750246,0.9890820099721331
