SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543242,HEMIPROP    ,T ,Q,178.05,193.00,178.00,179.10,179.10,187.35,1931,130609,23652079.00,
543243,EQUITASBNK  ,B ,Q,50.30,50.30,47.00,48.15,47.90,50.05,985,157611,7754531.00,
543245,GLAND       ,B ,Q,2455.00,2463.55,2376.20,2414.65,2418.20,2449.40,879,7663,18486890.00,
543246,MAESGETF    ,B ,Q,25.55,25.55,25.29,25.37,25.45,25.40,13,215,5468.00,
543248,BURGERKING  ,B ,Q,143.05,146.80,142.00,143.20,143.20,144.45,1781,86516,12517046.00,
543249,TARC        ,B ,Q,32.20,34.70,31.35,33.35,33.80,31.50,566,92134,3038636.00,
543250,G5          ,F ,Q,47.21,47.24,47.21,47.24,47.24,47.25,3,17,802.00,
543251,RVHL        ,B ,Q,20.40,21.80,20.40,21.10,21.15,21.10,194,19187,398498.00,
543252,FAIRCHEMOR  ,B ,Q,674.25,675.45,655.85,655.85,655.85,667.75,154,3270,2195355.00,
543253,BECTORFOOD  ,B ,Q,405.50,418.65,400.50,402.85,402.85,405.90,5389,146645,60260444.00,
543254,AWHCL       ,B ,Q,307.00,311.35,300.00,301.90,301.20,307.40,3082,80404,24552671.00,
543255,INFRABEES   ,B ,Q,434.08,440.50,422.10,428.45,434.10,436.00,30,598,257509.00,
543257,IRFC        ,B ,Q,25.65,25.65,25.20,25.35,25.35,25.65,3250,1115093,28338758.00,
543258,INDIGOPNTS  ,B ,Q,2600.00,2659.95,2566.05,2574.95,2574.95,2643.75,1557,7287,19023975.00,
543259,HOMEFIRST   ,B ,Q,543.00,570.60,537.00,554.25,554.25,543.10,6125,85917,47824034.00,
543260,STOVEKRAFT  ,B ,Q,479.75,482.90,454.85,458.00,458.00,479.75,1539,39341,18494996.00,
543261,BIRET       ,IF,Q,267.00,268.10,253.00,258.96,261.00,268.11,497,137600,36161590.00,
543262,MRP         ,MT,Q,37.90,37.90,36.20,36.55,36.20,37.80,4,12000,442650.00,
555555,ICICISENSX  ,B ,Q,556.19,556.19,544.42,550.33,551.50,556.15,49,1326,732684.00,
570001,TATAMTRTDVR ,A ,Q,128.60,129.00,119.50,123.45,123.45,129.55,8775,548910,68009125.00,
570002,FELDVR      ,B ,Q,14.00,15.00,13.85,14.58,14.58,14.42,74,21247,304071.00,
570004,JISLBNDVR   ,T ,Q,13.24,13.24,12.75,12.77,12.76,12.90,22,4651,60298.00,
570005,SCAPDVR     ,T ,Q,1.94,1.94,1.94,1.94,1.94,2.04,15,4459,8650.00,
590003,KARUR VY(PS ,B ,Q,58.85,63.45,57.20,60.85,60.85,58.20,3384,676463,41337286.00,
590005,TIDE WATE(PS,B ,Q,4405.00,4448.90,4401.00,4408.95,4403.90,4453.65,178,358,1582821.00,
590006,AMRUTANJAN  ,B ,Q,564.00,575.00,554.00,556.65,558.15,569.90,685,8143,4564533.00,
590013,XPRO INDI(PS,B ,Q,50.15,53.55,50.10,52.00,52.00,52.05,242,7282,377014.00,
590018,HISARMET(PS ,B ,Q,102.80,105.40,102.00,102.65,103.55,104.60,42,1442,149704.00,
590021,BHARAT RA(PS,B ,Q,9599.00,9990.00,9560.80,9777.85,9777.85,9530.35,806,1689,16487442.00,
590024,FERT CHE(PS ,B ,Q,79.10,80.75,76.70,77.70,78.80,80.30,595,52168,4114558.00,
590025,GINNI FIL(PS,B ,Q,19.45,19.60,19.30,19.30,19.30,19.70,27,7689,149337.00,
590030,SOUTH PET(PS,B ,Q,25.00,25.35,24.55,24.65,24.65,25.15,117,18276,453513.00,
590031,DE NORA     ,B ,Q,254.85,271.70,254.85,265.35,265.35,255.00,163,2591,684688.00,
590043,HARITA SEAT ,B ,Q,729.90,733.00,716.00,717.10,716.10,729.10,233,1056,765658.00,
590051,SAKSOFT LTD ,B ,Q,342.35,357.20,341.25,342.60,343.55,340.40,161,2468,865631.00,
590056,SALONA COTSP,B ,Q,88.90,91.30,87.95,89.75,89.75,83.00,79,2009,179609.00,
590062,ANDHRA SUGAR,B ,Q,298.00,299.85,290.00,291.20,292.30,300.90,302,4201,1233961.00,
590065,INDIA MOTOR ,B ,Q,685.25,706.70,685.25,703.05,706.50,694.75,182,914,638055.00,
590066,KCP LTD     ,B ,Q,75.60,76.15,74.00,75.35,75.00,75.40,337,33363,2501511.00,
590070,RADAAN MEDIA,T ,Q,0.78,0.78,0.78,0.78,0.78,0.82,13,7285,5682.00,
590071,SUNDARAM FIN,B ,Q,2243.70,2289.45,2226.90,2287.45,2287.45,2284.85,209,865,1960689.00,
590072,SUNDARAM BRK,B ,Q,362.30,363.00,352.00,361.40,363.00,363.00,38,656,236977.00,
590073,WHEELS INDIA,B ,Q,486.10,506.00,483.00,486.70,488.00,484.75,630,4467,2211455.00,
590075,LAMBODHARA T,B ,Q,50.30,50.30,47.10,47.95,47.95,50.30,179,5920,289346.00,
590078,MAITHAN ALL ,B ,Q,614.35,614.50,607.85,609.90,610.30,614.55,136,2035,1242064.00,
590086,ORISSA MINE ,B ,Q,2495.00,2615.00,2383.05,2415.90,2415.90,2492.50,972,4211,10589980.00,
590095,GOLDBEES    ,E ,Q,40.31,40.39,39.76,40.10,40.10,40.49,7031,983357,39408246.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.70,1000.00,1000.00,1000.00,632,56613,56612912.00,
590097,KOTAKGOLDETF,E ,Q,405.00,405.19,401.60,404.52,405.00,406.20,660,8392,3388050.00,
590098,SBI GOLD ETS,E ,Q,4145.00,4148.00,4108.00,4134.91,4138.99,4160.56,233,1385,5710781.00,
590099,QUANTUM GOLD,E ,Q,2000.00,2000.00,1992.00,1994.86,1994.00,2015.07,33,62,123677.00,
590101,UTI GOLD ETF,E ,Q,4190.00,4190.00,4150.01,4156.31,4163.00,4197.82,231,856,3560008.00,
590103,NIFTYBEES   ,B ,Q,161.33,162.20,159.56,160.42,160.42,161.93,5352,271334,43619499.00,
590104,JUNIORBEES  ,B ,Q,369.00,369.92,362.00,364.67,363.00,369.96,942,9840,3601258.00,
590106,BANKBEES    ,B ,Q,364.61,369.14,358.68,361.51,361.90,368.29,600,23181,8426039.00,
590107,KOTAK PSU BK,B ,Q,259.00,262.99,242.97,246.28,248.58,257.88,750,8566,2150049.00,
590108,PSUBNKBEES  ,B ,Q,30.41,30.41,26.40,26.95,27.09,28.91,2051,645052,17927240.00,
590109,SHARIABEES  ,B ,Q,355.04,355.04,355.04,355.04,355.04,352.13,1,1,355.00,
590110,QUANTUM INDX,B ,Q,1560.00,1560.00,1545.00,1545.00,1545.00,1567.00,3,4,6205.00,
590113,HNGSNGBEES  ,E ,Q,363.00,368.00,362.00,368.00,368.00,362.51,7,21,7644.00,
590115,M50 ETF     ,B ,Q,148.00,148.03,147.00,148.03,148.03,147.10,4,4,591.00,
590122,ASHIKACR    ,X ,Q,36.95,36.95,36.00,36.00,36.00,36.50,25,6110,224091.00,
590134,MADRASFERT  ,T ,Q,24.35,25.90,24.20,24.25,24.20,25.45,270,36144,885484.00,
700087,MUKUND CRPS ,F ,P,5.94,5.95,5.94,5.94,5.95,5.85,2,187,1111.00,
715023,ILFS30MAR16 ,F ,P,603.99,603.99,603.99,603.99,603.99,754.98,1,1,603.00,
715027,895LTFHL21  ,F ,P,108.60,108.60,108.60,108.60,108.60,108.84,2,5000,543000.00,
715035,75LTFH23    ,F ,P,106.95,107.00,106.95,106.97,107.00,105.52,3,19000,2032500.00,
717503,ZEE NCPS    ,F ,P,3.97,4.02,3.96,3.97,3.97,3.97,539,73253827,291868164.00,
800252,SGB2016I    ,G ,B,4730.00,4770.00,4710.10,4750.00,4750.00,4713.03,13,36,170482.00,
800253,SGB2016II   ,G ,B,4670.10,5230.00,4670.10,5230.00,5230.00,4788.10,7,16,76202.00,
800254,SGBAUG24    ,G ,B,4821.00,4936.50,4821.00,4936.50,4936.50,4808.67,4,26,127540.00,
800259,SGB2016IIIA ,G ,B,4751.00,4751.00,4751.00,4751.00,4751.00,4767.91,4,5,23755.00,
800268,SGBMAY25    ,G ,B,4775.00,4775.00,4775.00,4775.00,4775.00,4775.00,1,1,4775.00,
800269,SGBJULY25   ,G ,B,4880.00,4880.00,4880.00,4880.00,4880.00,4745.00,1,1,4880.00,
800270,SGBOCT25    ,G ,B,4765.00,4765.00,4636.00,4760.00,4760.00,4765.10,7,21,99410.00,
800274,SGBNOV25    ,G ,B,4740.00,4740.00,4740.00,4740.00,4740.00,4974.00,1,3,14220.00,
800296,SGBJULY27   ,G ,B,4680.00,4806.30,4680.00,4806.30,4806.30,5245.00,2,15,70831.00,
800297,SGBAUG27    ,G ,B,4775.00,4775.00,4770.00,4770.00,4770.00,4805.35,4,12,57247.00,
800303,SGBOCT27A   ,G ,B,4750.00,4750.00,4750.00,4750.00,4750.00,4850.00,1,3,14250.00,
800312,SGBDEC27    ,G ,B,4650.00,4650.00,4650.00,4650.00,4650.00,4942.00,1,1,4650.00,
800315,SGBMAR28    ,G ,B,4721.10,4878.00,4721.10,4878.00,4878.00,4780.00,3,16,76479.00,
800317,716GOI2050  ,G ,B,100.50,100.50,100.50,100.50,100.50,111.50,1,10,1005.00,
800318,SGBAPR28    ,G ,B,4795.10,4980.00,4790.00,4839.24,4850.00,4820.00,52,347,1678772.00,
800320,SGBMAY28    ,G ,B,4800.00,4800.00,4745.00,4760.00,4760.00,4776.00,14,49,233095.00,
800324,SGBJULY28   ,G ,B,4751.00,4790.00,4728.05,4779.66,4779.90,4793.67,40,94,447576.00,
800325,SGBAUG28    ,G ,B,4800.00,4810.00,4791.00,4792.00,4792.00,4797.26,29,123,589993.00,
800327,SGBSEP28    ,G ,B,4850.00,4850.00,4800.00,4800.00,4800.00,4846.92,5,51,244850.00,
800328,SGBOCT28    ,G ,B,4820.05,4850.00,4700.00,4749.17,4780.00,4820.50,35,119,571575.00,
800329,SGBNOV28    ,G ,B,4809.00,4809.00,4809.00,4809.00,4809.00,4849.00,2,2,9618.00,
800331,SGBJAN29    ,G ,B,4805.00,4859.99,4803.00,4809.71,4808.00,4835.00,40,94,452352.00,
800332,SGBJAN29A   ,G ,B,4999.00,4999.00,4800.00,4800.00,4800.00,4781.76,3,4,19499.00,
804389,91TB080421  ,G ,B,95.65,95.65,95.65,95.65,95.65,97.60,10,1200,114780.00,
890145,DHANIPP     ,B ,Q,195.30,222.80,194.30,209.85,209.85,198.20,1102,47284,10089960.00,
890147,RELIANCEPP  ,A ,Q,1178.00,1208.00,1172.35,1187.40,1187.40,1178.00,8571,106100,126431057.00,
890148,ABFRLPP     ,A ,Q,127.10,134.75,127.10,132.25,132.25,132.10,34,2608,345664.00,
890149,SATINPP     ,B ,Q,26.00,28.20,26.00,27.30,27.30,25.65,175,18821,510326.00,
890151,MOLDTEKPP   ,B ,Q,266.90,271.90,220.00,246.15,240.05,246.60,116,1480,375451.00,
935142,0STFC2021   ,F ,D,2060.00,2069.00,2060.00,2068.98,2069.00,2060.00,6,150,309899.00,
935383,849NTPC25   ,F ,D,14.49,14.55,14.47,14.50,14.55,14.49,35,4757,68956.00,
935510,752PFC30    ,F ,D,1230.00,1230.00,1230.00,1230.00,1230.00,1225.36,1,15,18450.00,
935514,760PFC35    ,F ,D,1305.70,1306.27,1305.50,1305.50,1305.50,1306.90,9,655,855512.00,
935548,743REC35    ,F ,D,1290.10,1305.00,1290.10,1305.00,1305.00,1296.00,4,32,41521.00,
935574,753IRFC30   ,F ,D,1230.00,1230.00,1228.00,1228.00,1228.00,1230.00,2,7,8606.00,
935584,76NHAI31    ,F ,D,1287.00,1290.00,1282.05,1290.00,1290.00,1287.00,7,357,458553.00,
935618,774IREDA31  ,F ,D,1221.00,1239.77,1211.50,1211.50,1211.50,1229.99,4,407,496462.00,
935666,769NHAI31   ,F ,D,1248.01,1250.05,1248.00,1250.05,1250.05,1247.96,3,4,4996.00,
935674,769HUDCO31  ,F ,D,1236.00,1236.00,1226.00,1226.00,1226.00,1239.00,15,465,570754.00,
935682,764IRFC31   ,F ,D,1249.00,1249.00,1243.05,1243.05,1243.05,1251.00,12,136,169379.00,
935690,764NABARD31 ,F ,D,1286.55,1286.55,1285.15,1285.20,1285.20,1285.90,6,115,147888.00,
935740,872MMFSL26  ,F ,D,1042.50,1042.50,1042.50,1042.50,1042.50,1088.94,1,50,52125.00,
935782,975EHFL21   ,F ,D,1045.00,1060.01,1045.00,1060.01,1060.01,1050.00,3,50,52265.00,
935786,957EHFL26   ,F ,D,950.12,950.12,950.12,950.12,950.12,964.87,2,40,38004.00,
935788,10EHFL26    ,F ,D,900.01,965.00,900.01,964.99,964.99,968.99,4,211,190616.00,
935802,893DHFL26B  ,F ,D,336.00,339.00,336.00,339.00,339.00,340.00,2,75,25335.00,
935814,930DHFL26B  ,F ,D,335.00,335.00,335.00,335.00,335.00,350.00,1,72,24120.00,
935824,0DHFL26B    ,F ,D,401.00,470.00,401.00,470.00,470.00,400.00,4,531,215070.00,
935836,915DHFL21B  ,F ,D,335.00,335.00,335.00,335.00,335.00,360.00,3,150,50250.00,
935840,925DHFL23B  ,F ,D,389.90,389.99,354.00,354.00,354.00,364.00,3,7001,2730005.00,
935856,865IBHFL26  ,F ,D,870.00,875.00,865.00,873.09,875.00,870.00,16,460,398667.00,
935860,9IBHFL26B   ,F ,D,862.80,862.80,862.80,862.80,862.80,840.00,1,25,21570.00,
935908,905RHFL22B  ,F ,D,200.40,200.40,200.40,200.40,200.40,167.00,1,25,5010.00,
935912,915RHFL27B  ,F ,D,226.00,226.00,226.00,226.00,226.00,246.67,1,50,11300.00,
935936,935SEFL22B  ,F ,D,425.00,425.00,425.00,425.00,425.00,425.00,1,20,8500.00,
935940,975SEFL22B  ,F ,D,573.00,573.00,573.00,573.00,573.00,484.00,1,1,573.00,
936010,900MFL22A   ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,2,42,45360.00,
936050,925SEFL22   ,F ,D,387.00,387.00,387.00,387.00,387.00,359.99,1,2,774.00,
936052,930SEFL22   ,F ,D,320.00,320.00,320.00,320.00,320.00,300.00,2,100,32000.00,
936054,0SEFL22     ,F ,D,485.98,486.00,485.98,486.00,486.00,405.00,2,2,971.00,
936062,950SEFL27   ,F ,D,320.00,378.99,320.00,378.99,378.99,384.00,7,146,49473.00,
936110,865SEFL23   ,F ,D,390.00,419.00,390.00,419.00,419.00,388.00,5,56,22223.00,
936128,9ERFL23     ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1048.00,1,10,10400.00,
936132,925ERFL28   ,F ,D,902.20,902.20,902.20,902.20,902.20,917.00,1,5,4511.00,
936138,875MFL23    ,F ,D,1110.00,1110.00,1006.06,1006.06,1006.06,1010.00,5,1509,1532987.00,
936144,9MFL23      ,F ,D,1085.00,1085.00,1085.00,1085.00,1085.00,1094.50,1,50,54250.00,
936174,875SEFL21   ,F ,D,400.02,405.01,400.02,405.01,405.01,420.00,3,204,81624.00,
936178,0SEFL21     ,F ,D,739.90,739.90,739.90,739.90,739.90,739.99,1,3,2219.00,
936186,92SEFL28    ,F ,D,369.20,369.20,350.00,350.00,350.00,345.00,3,201,70369.00,
936188,96SEFL28    ,F ,D,333.80,336.80,333.80,336.80,336.80,325.03,4,108,36190.00,
936202,856DHFL21   ,F ,D,340.30,340.30,340.30,340.30,340.30,340.51,1,5,1701.00,
936206,910DHFL28   ,F ,D,325.83,325.83,325.83,325.83,325.83,325.00,2,130,42357.00,
936214,9DHFL23     ,F ,D,369.50,369.50,350.00,351.20,351.20,370.00,4,172,60701.00,
936216,925JMFCSL21 ,F ,D,1058.00,1075.00,1058.00,1075.00,1075.00,1058.00,3,509,547022.00,
936222,911JMFCSL23 ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1010.00,1,9,9180.00,
936224,975JMFCSL28 ,F ,D,1091.10,1105.00,1091.10,1105.00,1105.00,1091.00,9,351,386511.00,
936232,91STFCL21   ,F ,D,1053.01,1057.00,1053.01,1057.00,1057.00,1054.01,3,115,121375.00,
936238,0STFCL21F   ,F ,D,1257.00,1258.00,1257.00,1258.00,1258.00,1250.00,6,309,388697.00,
936244,945EFL21    ,F ,D,1035.00,1049.00,1035.00,1044.18,1049.00,1039.19,3,10,10395.00,
936246,925EFL23    ,F ,D,963.00,963.00,963.00,963.00,963.00,954.95,1,20,19260.00,
936248,0EFL23      ,F ,D,1307.00,1307.00,1307.00,1307.00,1307.00,1183.98,1,50,65350.00,
936250,965EFL23    ,F ,D,978.00,978.00,978.00,978.00,978.00,983.79,1,100,97800.00,
936286,880TCFSL21  ,F ,D,1045.00,1046.00,1045.00,1045.50,1045.50,1042.10,3,503,525757.00,
936290,890TCFSL23  ,F ,D,1082.80,1084.90,1078.20,1084.90,1084.90,1083.00,17,365,394523.00,
936294,910TCFSL28  ,F ,D,1144.00,1144.00,1140.30,1144.00,1144.00,1144.00,8,752,858508.00,
936314,96AHFL21    ,F ,D,1043.50,1043.50,1043.50,1043.50,1043.50,1042.50,1,120,125220.00,
936324,912STFCL23  ,F ,D,1005.01,1005.01,1005.01,1005.01,1005.01,1010.00,1,4,4020.00,
936328,940STFCL21  ,F ,D,1033.00,1033.00,1033.00,1033.00,1033.00,1028.47,1,500,516500.00,
936332,970STFCL28  ,F ,D,1062.90,1062.90,1062.90,1062.90,1062.90,1023.11,1,24,25509.00,
936334,STFCL21118  ,F ,D,1225.00,1225.00,1225.00,1225.00,1225.00,1224.00,1,25,30625.00,
936360,10MFL23     ,F ,D,1044.00,1044.00,1044.00,1044.00,1044.00,1050.00,1,30,31320.00,
936376,10JMFCSL22  ,F ,D,1038.00,1038.00,1037.00,1037.00,1037.00,1037.00,3,24,24896.00,
936386,981JMFCSL28 ,F ,D,1070.00,1070.00,1060.00,1060.00,1060.00,1070.00,5,219,232180.00,
936388,1020EFL22   ,F ,D,999.00,1005.00,999.00,1000.26,1005.00,980.00,6,62,62016.00,
936390,EFL4JAN19   ,F ,D,1190.00,1200.00,1190.00,1198.74,1200.00,1142.00,13,1242,1482244.00,
936392,995EFL24    ,F ,D,974.95,974.95,974.95,974.95,974.95,965.00,1,100,97495.00,
936394,1040EFL24   ,F ,D,964.78,982.00,964.78,982.00,982.00,982.06,9,410,396215.00,
936396,EFL4JAN19A  ,F ,D,1240.00,1240.00,1240.00,1240.00,1240.00,1199.77,1,200,248000.00,
936398,1015EFL29   ,F ,D,978.00,985.00,978.00,980.00,980.00,978.00,14,856,840829.00,
936404,905MMFSL22  ,F ,D,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,2,50,55000.00,
936408,915MMFSL24  ,F ,D,1126.10,1127.00,1120.26,1126.99,1126.99,1125.00,6,325,365204.00,
936412,93MMFSL27   ,F ,D,1200.00,1200.00,1180.00,1180.08,1180.08,1180.00,7,82,97512.00,
936422,981SEFL22   ,F ,D,350.00,350.00,350.00,350.00,350.00,329.00,1,1,350.00,
936454,93STFCL29   ,F ,D,1030.00,1030.00,1028.79,1028.79,1028.79,1012.00,3,50,51469.00,
936458,95STFCL24   ,F ,D,1028.00,1028.00,1025.00,1025.00,1025.00,1020.00,4,13,13355.00,
936472,975IFL24    ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1039.95,1,10,10400.00,
936474,102IFL24    ,F ,D,1020.50,1020.50,1020.50,1020.50,1020.50,1020.00,1,48,48984.00,
936482,975MFL24    ,F ,D,1055.00,1055.00,1055.00,1055.00,1055.00,1031.10,1,2,2110.00,
936484,975MFL22A   ,F ,D,1026.00,1026.00,1026.00,1026.00,1026.00,1050.00,1,8,8208.00,
936494,1075DLSL21  ,F ,D,1085.65,1087.65,1085.65,1087.65,1087.65,1051.00,9,131,142280.00,
936498,1040DLSL22  ,F ,D,990.00,990.00,989.80,989.81,990.00,999.05,10,407,402910.00,
936502,0DLSL22     ,F ,D,1184.95,1190.00,1180.00,1180.00,1180.00,1159.90,6,710,841322.00,
936508,0DLSL24     ,F ,D,1068.65,1068.65,1068.65,1068.65,1068.65,1058.65,2,80,85492.00,
936512,91LTFL22    ,F ,D,1108.77,1108.77,1108.77,1108.77,1108.77,1118.00,1,20,22175.00,
936520,925LTFL24   ,F ,D,1140.00,1140.00,1125.31,1125.31,1125.31,1138.00,2,11,12525.00,
936524,889LTFL24   ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1075.55,1,5,5400.00,
936528,935LTFL29   ,F ,D,1202.01,1214.99,1202.00,1214.99,1214.99,1209.99,5,45,54349.00,
936532,898LTFL29   ,F ,D,1136.00,1136.00,1125.00,1130.00,1130.00,1130.00,3,155,175425.00,
936544,10MFL24     ,F ,D,1201.50,1201.50,1200.00,1200.00,1200.00,1115.00,4,25,30015.00,
936548,0MFL22A     ,F ,D,1216.00,1216.00,1215.00,1215.12,1215.00,1223.00,2,57,69262.00,
936562,9LTFL24     ,F ,D,1111.35,1111.35,1100.67,1100.67,1100.67,1110.00,4,170,187221.00,
936578,87LTFL27    ,F ,D,1086.00,1086.01,1086.00,1086.01,1086.01,1100.10,4,37,40182.00,
936592,955SCUF21   ,F ,D,1080.50,1081.00,1080.50,1080.50,1080.50,1080.00,3,500,540275.00,
936598,926SCUF22   ,F ,D,951.00,1025.00,951.00,1025.00,1025.00,1020.00,2,20,19760.00,
936604,935SCUF24   ,F ,D,1034.00,1034.00,1034.00,1034.00,1034.00,1034.80,1,50,51700.00,
936648,10MHIL24    ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1110.00,1,100,109000.00,
936668,1025SEFL24A ,F ,D,620.00,620.00,605.00,605.00,605.00,605.00,2,10,6125.00,
936696,990JMFPL21  ,F ,D,1068.28,1068.28,1068.00,1068.04,1068.04,1068.12,7,200,213623.00,
936704,1004JMFPL24 ,F ,D,1055.00,1055.00,1055.00,1055.00,1055.00,1023.09,1,12,12660.00,
936710,0EFL21A     ,F ,D,1173.00,1179.00,1173.00,1177.53,1179.00,1180.00,4,350,411682.00,
936712,102EFL22    ,F ,D,1035.00,1079.00,1035.00,1072.41,1079.00,1049.69,12,392,416801.00,
936714,0EFL22      ,F ,D,1100.10,1200.00,1100.00,1196.55,1200.00,1139.35,17,546,614090.00,
936716,995EFL24A   ,F ,D,974.00,974.00,974.00,974.00,974.00,956.75,2,35,34090.00,
936718,104EFL24    ,F ,D,1018.90,1018.90,1015.00,1015.02,1016.00,1018.90,8,313,317975.00,
936726,925MFL21B   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,995.10,1,3,3000.00,
936728,95MFL22     ,F ,D,1023.00,1023.00,1012.02,1012.02,1012.02,1025.00,3,100,102135.00,
936730,975MFL24AA  ,F ,D,1049.90,1049.90,1049.90,1049.90,1049.90,1050.00,1,25,26247.00,
936732,95MFL21A    ,F ,D,1055.06,1055.06,1055.06,1055.06,1055.06,1055.01,1,100,105506.00,
936744,0MFL26A     ,F ,D,1175.00,1175.00,1175.00,1175.00,1175.00,1175.00,1,10,11750.00,
936758,1013DLSL24  ,F ,D,951.00,951.00,951.00,951.00,951.00,950.00,1,1,951.00,
936782,922STF24    ,F ,D,1000.50,1000.50,1000.50,1000.50,1000.50,1000.10,1,10,10005.00,
936788,95STF23     ,F ,D,1064.60,1064.90,1064.60,1064.90,1064.90,1040.00,2,100,106475.00,
936790,96STF24     ,F ,D,1129.90,1129.90,1129.90,1129.90,1129.90,1050.00,1,13,14688.00,
936796,0STF24      ,F ,D,1150.00,1150.00,1127.00,1141.57,1127.00,1160.00,5,200,228735.00,
936810,865TCFS27   ,F ,D,1100.00,1105.00,1100.00,1105.00,1105.00,1080.00,7,1022,1128783.00,
936908,BILNCD      ,F ,D,32.01,32.01,32.00,32.00,32.00,32.00,4,110,3520.00,
936930,975MFL24B   ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1,10,10500.00,
936932,95MFL21D    ,F ,D,1030.31,1030.31,1030.31,1030.31,1030.31,1030.26,1,100,103031.00,
936934,975MFL23    ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1049.00,1,10,10500.00,
936936,10MFL24B    ,F ,D,1030.00,1046.00,1011.05,1030.00,1030.00,1059.00,20,1015,1046656.00,
936955,1065MHFL24  ,F ,D,1030.00,1169.00,1030.00,1060.00,1060.00,1030.60,9,180,188845.00,
936961,99ECL21     ,F ,D,1000.00,1020.00,1000.00,1010.04,1020.00,1008.81,8,583,587600.00,
936963,0ECL21      ,F ,D,1050.20,1050.20,1050.20,1050.20,1050.20,1050.20,2,30,31506.00,
936965,102ECL23    ,F ,D,980.00,980.00,980.00,980.00,980.00,977.00,6,500,490000.00,
936969,995ECL24    ,F ,D,978.99,979.00,930.00,955.00,955.00,960.00,18,311,295742.00,
936973,0ECL24      ,F ,D,1060.00,1090.00,1060.00,1080.00,1080.00,1046.00,5,110,119100.00,
937009,86LTFL24    ,F ,D,1069.00,1080.00,1069.00,1074.41,1074.41,1065.00,10,765,821164.00,
937013,829LTFL24   ,F ,D,1071.00,1075.00,1071.00,1075.00,1075.00,1070.55,5,70,75065.00,
937017,865LTFL26   ,F ,D,1070.00,1075.00,1066.00,1075.00,1075.00,1070.00,15,1061,1135391.00,
937023,975MFL24BB  ,F ,D,1035.00,1049.90,1035.00,1049.90,1049.90,1050.00,4,622,644597.00,
937061,852STFCL23  ,F ,D,1000.00,1001.00,1000.00,1000.00,1000.00,1087.00,5,131,131040.00,
937077,97EFIL21    ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,990.00,2,300,304500.00,
937079,0EFIL21     ,F ,D,1070.00,1070.00,1063.20,1063.20,1063.20,1071.00,6,199,212464.00,
937085,98EFIL25    ,F ,D,965.00,980.00,965.00,980.00,980.00,965.00,4,110,107650.00,
937091,98EFIL30    ,F ,D,958.01,958.01,958.01,958.01,958.01,950.00,1,100,95801.00,
937163,0MVAFL22    ,F ,D,1070.00,1070.00,1070.00,1070.00,1070.00,1060.00,1,20,21400.00,
937193,KFL29MAY20  ,F ,D,1047.00,1047.00,1047.00,1047.00,1047.00,1049.55,1,30,31410.00,
937209,95MMFL21    ,F ,D,970.00,970.00,970.00,970.00,970.00,985.00,5,30,29100.00,
937247,925MFL25    ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1000.00,1,100,102500.00,
937255,0MFL22C     ,F ,D,1015.52,1035.00,1015.52,1035.00,1035.00,1041.00,2,20,20505.00,
937291,885MFL23    ,F ,D,981.00,982.00,981.00,981.41,981.41,985.00,3,110,108004.00,
937295,915MFL25    ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1001.00,1,5,5005.00,
937303,0MFL23C     ,F ,D,1009.00,1019.00,1009.00,1019.00,1019.00,985.05,4,404,409636.00,
937305,0MFL23D     ,F ,D,1020.99,1020.99,1020.99,1020.99,1020.99,1008.00,1,125,127623.00,
937311,MFLOII25    ,F ,D,970.50,970.50,955.00,961.20,955.00,1000.00,2,50,48060.00,
937315,MFLOIV25    ,F ,D,1020.00,1020.00,975.10,975.10,975.10,1020.00,2,60,58955.00,
937321,95MMFL22A   ,F ,D,980.00,980.00,980.00,980.00,980.00,986.70,2,60,58800.00,
937341,98EFSL26    ,F ,D,990.00,990.00,990.00,990.00,990.00,990.00,1,10,9900.00,
937361,48PFCL24    ,F ,D,950.00,999.00,950.00,999.00,999.00,1000.00,5,364,345889.00,
937373,7PFCL31     ,F ,D,996.50,996.50,996.49,996.49,996.49,996.68,8,330,328843.00,
937377,683PFCL31   ,F ,D,965.00,975.00,965.00,975.00,975.00,967.55,2,20,19400.00,
937381,697PFCL36   ,F ,D,1011.99,1011.99,1002.00,1006.00,1009.99,1004.00,5,77,77603.00,
